0,0
32,0
0,20
32,20
0,40
32,40
0,60
32,60
0,80
32,80
0,100
32,100
0,120
32,120
0,140
32,140
0,160
32,160
0,180
32,180
0,200
32,200
0,220
32,220
0,240
32,240
0,260
32,260
0,280
32,280
0,300
32,300
0,320
32,320
0,340
32,340
0,360
32,360
0,380
32,380
0,400
32,400
0,420
32,420
0,440
32,440
0,460
32,460
0,480
32,480
0,500
32,500
0,520
32,520
0,540
32,540
0,560
32,560
0,580
32,580
